pseudo_id,sample_ratio_tier,label,spatial_block_id,spatial_block_name,latitude,longitude,min_distance_to_landslide_m,elevation,slope,aspect,plan_curvature,profile_curvature,twi,spi,landcover_code,landcover_name,ndvi_mean,soil_clay_fraction,soil_sand_fraction,soil_bulk_density,soil_ph,lithology_major,lithology_code,distance_to_roads,distance_to_streams,event_date,event_year,temporal_quality,rainfall_event_day,ari_3,ari_7,ari_15,ari_30,max_1day_7d,max_3day_30d,rainy_days_7d,rainy_days_15d,rainy_days_30d
NEG_0081,1:1,0,3,East Khasi Block,25.303104,91.610491,3323.7,1355.91,27.15,71.86,0.004491,-0.000054,5.2245,49.1921,10,Tree cover,0.773,25.9,44.3,1.41,5.2,Siliciclastic Sedimentary,SS,28.1,598.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0082,1:1,0,4,Ri-Bhoi Block,25.971247,91.548615,1227.8,1161.89,17.16,108.24,-0.000279,0.001545,5.9721,21.4987,10,Tree cover,0.822,35.0,45.4,1.35,5.0,Metamorphic,MT,61.8,7357.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0083,1:1,0,5,Jaintia Hills Block,25.069240,92.074267,10690.0,1053.29,25.36,211.52,0.002986,0.000040,4.7339,25.2009,10,Tree cover,0.821,29.5,47.5,1.44,5.0,Siliciclastic Sedimentary,SS,225.6,286.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0084,1:1,0,1,Garo Hills Block,25.667437,90.806189,3548.6,259.77,33.71,219.13,-0.001245,-0.001958,3.9811,51.2737,10,Tree cover,0.666,28.7,48.0,1.32,5.4,Mixed Sedimentary,SM,193.0,1113.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0085,1:1,0,3,East Khasi Block,25.556356,91.858221,1202.4,1763.83,22.54,290.23,0.004590,0.000058,4.8413,19.6210,10,Tree cover,0.786,22.0,61.0,1.30,4.6,Plutonic Acidic,PA,74.6,2819.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0086,1:1,0,1,Garo Hills Block,25.292908,90.647691,6042.6,92.70,24.49,97.25,0.001709,-0.001743,5.4406,44.9936,10,Tree cover,0.779,26.3,53.1,1.41,5.1,Mixed Sedimentary,SM,56.0,1220.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0087,1:1,0,1,Garo Hills Block,25.149650,89.923634,29229.6,47.51,14.78,12.85,0.000569,0.002628,5.8849,18.3226,40,Cropland,0.507,30.2,51.6,1.44,5.4,Mixed Sedimentary,SM,60.7,4305.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0088,1:1,0,3,East Khasi Block,25.644156,91.818744,2222.4,1699.70,29.72,305.88,-0.000554,-0.002519,4.2542,41.5876,10,Tree cover,0.659,27.2,38.1,1.29,4.3,Metamorphic,MT,45.6,4025.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0089,1:1,0,3,East Khasi Block,25.458025,91.981088,5851.5,1662.74,27.94,188.10,0.004774,-0.000097,4.7204,26.8426,60,Bare / sparse vegetation,0.197,32.0,42.6,1.36,4.6,Metamorphic,MT,11.4,659.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0090,1:1,0,2,West Khasi Block,25.317593,91.591270,3195.1,1374.21,23.57,81.83,0.004507,0.000116,5.4991,46.0454,10,Tree cover,0.765,25.3,44.1,1.41,5.2,Siliciclastic Sedimentary,SS,206.2,176.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0091,1:1,0,5,Jaintia Hills Block,25.216660,92.356689,3385.2,1119.53,30.70,36.70,-0.004270,0.000231,4.8416,32.2547,10,Tree cover,0.815,41.6,32.0,1.34,5.5,Carbonate Sedimentary,SC,122.9,3967.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0092,1:1,0,1,Garo Hills Block,25.772042,90.044719,17674.9,31.60,24.03,163.57,0.000225,0.002848,5.1214,42.4214,10,Tree cover,0.719,30.3,52.8,1.33,5.4,Mixed Sedimentary,SM,91.8,1342.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0093,1:1,0,1,Garo Hills Block,25.255829,90.639204,1862.6,25.00,31.16,92.58,-0.000202,-0.002330,4.8843,43.9527,10,Tree cover,0.799,27.7,53.1,1.42,5.1,Mixed Sedimentary,SM,62.5,932.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0094,1:1,0,3,East Khasi Block,25.528211,91.709673,2080.2,1684.22,18.72,323.15,-0.001813,-0.001562,5.2118,18.0110,10,Tree cover,0.656,29.6,39.6,1.33,4.4,Metamorphic,MT,295.5,1988.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0095,1:1,0,1,Garo Hills Block,25.148951,90.757898,14366.7,202.74,17.28,170.28,0.001485,-0.001813,5.6822,18.3468,10,Tree cover,0.829,30.2,50.1,1.44,5.3,Mixed Sedimentary,SM,173.8,811.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0096,1:1,0,4,Ri-Bhoi Block,25.973291,92.150648,9375.9,1180.90,24.01,121.58,-0.002313,-0.001392,5.4199,23.2542,10,Tree cover,0.823,35.0,46.9,1.35,5.1,Metamorphic,MT,173.5,1292.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0097,1:1,0,3,East Khasi Block,25.170244,91.714248,2441.8,1323.16,20.21,20.50,0.003525,0.000861,5.5297,20.1183,10,Tree cover,0.827,30.0,47.7,1.44,5.4,Siliciclastic Sedimentary,SS,344.0,637.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0098,1:1,0,2,West Khasi Block,25.527162,91.281931,863.6,932.99,18.17,255.53,-0.000661,0.002583,5.2587,18.0041,10,Tree cover,0.656,29.6,42.5,1.33,4.8,Metamorphic,MT,35.2,209.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0099,1:1,0,1,Garo Hills Block,25.320221,90.421765,22059.9,25.00,16.49,48.41,-0.000837,-0.000075,6.0625,37.6885,10,Tree cover,0.763,25.2,46.2,1.41,4.8,Mixed Sedimentary,SM,39.5,47.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0100,1:1,0,1,Garo Hills Block,25.412123,90.081861,4020.9,48.60,32.29,153.49,-0.002869,-0.001049,4.5531,42.0221,10,Tree cover,0.706,22.7,51.9,1.37,5.3,Mixed Sedimentary,SM,269.5,3524.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0101,1:1,0,2,West Khasi Block,25.065328,91.542495,10520.9,1086.63,25.12,241.27,-0.000436,0.000342,4.7407,25.9498,60,Bare / sparse vegetation,0.193,29.4,44.4,1.44,5.1,Siliciclastic Sedimentary,SS,4.5,699.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0102,1:1,0,5,Jaintia Hills Block,25.238575,92.802374,13380.7,428.52,26.04,109.67,0.000016,0.002639,5.2654,35.5338,10,Tree cover,0.806,28.3,44.3,1.43,5.3,Siliciclastic Sedimentary,SS,72.4,1336.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0103,1:1,0,5,Jaintia Hills Block,25.131677,92.002642,6455.1,1238.60,14.56,180.68,-0.000121,-0.001223,5.8309,18.0013,10,Tree cover,0.830,38.5,24.8,1.32,6.1,Carbonate Sedimentary,SC,91.3,1568.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0104,1:1,0,2,West Khasi Block,25.589950,91.598268,3775.7,1430.10,26.18,281.80,0.004378,-0.000330,4.5095,25.6502,10,Tree cover,0.650,27.9,43.7,1.31,4.6,Metamorphic,MT,115.0,5401.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0105,1:1,0,4,Ri-Bhoi Block,25.663986,92.436041,6030.8,1046.94,35.23,312.02,0.000841,0.002190,3.8515,51.8618,60,Bare / sparse vegetation,0.291,27.2,38.9,1.29,4.6,Metamorphic,MT,13.9,1727.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0106,1:1,0,2,West Khasi Block,25.336189,91.518659,5436.8,1288.39,14.65,121.79,-0.002941,-0.000849,6.1858,35.5234,10,Tree cover,0.753,25.9,51.7,1.32,4.7,Plutonic Acidic,PA,416.3,1179.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0107,1:1,0,3,East Khasi Block,25.610124,91.831629,1863.4,1745.75,26.76,299.48,0.002233,-0.001584,4.4600,30.6171,10,Tree cover,0.805,27.5,38.2,1.30,4.3,Metamorphic,MT,203.7,2050.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0108,1:1,0,2,West Khasi Block,25.587307,91.567736,6073.8,1382.42,22.53,264.40,0.002411,-0.000925,4.8031,24.0992,60,Bare / sparse vegetation,0.192,27.9,44.8,1.31,5.0,Metamorphic,MT,11.1,4757.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0109,1:1,0,1,Garo Hills Block,25.701929,90.432376,7803.4,25.00,21.74,328.18,0.002091,-0.000252,5.0378,43.4349,10,Tree cover,0.680,29.6,46.6,1.32,4.8,Mixed Sedimentary,SM,11.6,5111.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0110,1:1,0,5,Jaintia Hills Block,25.643909,92.556022,8121.0,940.16,25.73,249.02,-0.000124,-0.002912,4.5731,38.3631,10,Tree cover,0.658,27.2,38.6,1.29,4.5,Metamorphic,MT,236.8,3805.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0111,1:1,0,4,Ri-Bhoi Block,26.059186,92.790266,9586.0,406.95,25.76,159.37,-0.001402,0.001115,5.0031,43.2459,60,Bare / sparse vegetation,0.161,34.7,46.2,1.38,5.1,Metamorphic,MT,7.9,1049.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0112,1:1,0,2,West Khasi Block,25.116559,91.352398,8980.6,888.38,24.35,191.70,0.001952,-0.000352,4.9876,18.4870,10,Tree cover,0.829,30.2,51.4,1.44,4.8,Siliciclastic Sedimentary,SS,235.4,2328.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0113,1:1,0,4,Ri-Bhoi Block,25.655919,92.421239,5832.6,1049.20,35.95,313.86,-0.000270,0.002598,3.7768,50.2289,10,Tree cover,0.758,27.2,39.2,1.29,4.6,Metamorphic,MT,28.0,2196.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0114,1:1,0,5,Jaintia Hills Block,25.089863,92.286002,5035.5,988.69,18.32,329.97,-0.001505,-0.001348,5.3681,20.4869,10,Tree cover,0.826,36.8,30.9,1.31,5.4,Carbonate Sedimentary,SC,160.8,25.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0115,1:1,0,4,Ri-Bhoi Block,25.901188,92.821593,12139.0,415.67,23.19,97.19,-0.000807,-0.002497,5.5391,18.5086,10,Tree cover,0.796,33.6,46.7,1.32,5.1,Metamorphic,MT,213.6,1482.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0116,1:1,0,2,West Khasi Block,25.413379,91.598849,3844.9,1460.42,31.90,57.13,-0.003241,-0.000551,4.5796,41.3576,10,Tree cover,0.705,33.5,43.7,1.37,4.6,Metamorphic,MT,184.3,645.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0117,1:1,0,3,East Khasi Block,25.551246,91.921461,958.9,1730.81,22.77,251.19,0.000166,-0.001523,4.8327,19.1481,60,Bare / sparse vegetation,0.166,28.9,40.3,1.32,4.4,Metamorphic,MT,17.7,2034.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0118,1:1,0,5,Jaintia Hills Block,25.066673,92.010417,13229.3,1089.72,22.61,213.48,-0.004072,0.000140,4.9457,24.8997,10,Tree cover,0.821,29.5,50.3,1.44,5.1,Siliciclastic Sedimentary,SS,32.0,148.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0119,1:1,0,3,East Khasi Block,25.310369,91.694835,2907.1,1402.21,21.58,46.71,-0.002636,-0.000674,5.6652,43.3195,10,Tree cover,0.769,25.6,46.9,1.41,5.1,Siliciclastic Sedimentary,SS,96.1,176.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0120,1:1,0,4,Ri-Bhoi Block,26.082871,91.031935,28176.0,448.90,29.79,354.08,-0.001382,-0.000547,4.5862,51.5092,10,Tree cover,0.824,34.3,39.0,1.38,4.6,Metamorphic,MT,83.1,314.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0121,1:1,0,1,Garo Hills Block,25.144249,89.824745,35468.6,62.05,23.30,6.76,-0.001155,-0.001672,5.1819,18.2363,10,Tree cover,0.830,30.3,47.5,1.44,5.2,Mixed Sedimentary,SM,73.6,988.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0122,1:1,0,2,West Khasi Block,25.098542,91.052219,10389.1,504.61,23.25,338.65,0.000829,-0.001921,5.0059,20.0369,10,Tree cover,0.827,30.1,46.3,1.44,5.2,Siliciclastic Sedimentary,SS,135.1,294.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0123,1:1,0,2,West Khasi Block,25.113085,91.354535,9217.7,885.07,24.75,193.87,0.002353,-0.000197,4.9419,18.7283,10,Tree cover,0.829,30.2,51.4,1.44,4.8,Siliciclastic Sedimentary,SS,152.6,2461.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0124,1:1,0,2,West Khasi Block,25.538766,91.550074,2390.9,1317.80,17.76,251.23,0.000337,0.002232,5.2613,18.2413,10,Tree cover,0.654,29.2,45.4,1.32,5.0,Metamorphic,MT,200.1,2232.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0125,1:1,0,3,East Khasi Block,25.287953,91.765112,2722.8,1452.02,20.36,46.36,-0.002428,0.001536,5.7711,39.8800,10,Tree cover,0.782,26.5,50.0,1.42,5.1,Siliciclastic Sedimentary,SS,57.8,1207.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0126,1:1,0,5,Jaintia Hills Block,25.035203,92.303992,6353.1,885.99,26.41,315.14,0.000323,0.002277,4.5560,33.6845,10,Tree cover,0.810,28.6,46.1,1.43,4.8,Siliciclastic Sedimentary,SS,235.4,104.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0127,1:1,0,4,Ri-Bhoi Block,25.855116,91.386363,8536.7,1100.50,35.22,139.41,0.002668,0.001394,4.5056,27.8637,60,Bare / sparse vegetation,0.362,32.1,46.1,1.31,5.0,Metamorphic,MT,17.0,1684.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0128,1:1,0,1,Garo Hills Block,26.052200,90.358147,30282.7,72.70,32.75,32.01,0.004148,-0.000242,4.4713,48.3228,10,Tree cover,0.829,22.6,44.4,1.42,4.8,Mixed Sedimentary,SM,90.2,612.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0129,1:1,0,2,West Khasi Block,25.079689,91.482769,9000.5,964.63,20.49,211.95,-0.004851,0.000007,5.1584,22.1695,10,Tree cover,0.824,29.8,46.0,1.44,5.0,Siliciclastic Sedimentary,SS,32.8,1074.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0130,1:1,0,3,East Khasi Block,25.257748,91.704609,2837.0,1414.86,28.81,44.80,0.000060,-0.002039,5.0748,42.4811,10,Tree cover,0.798,27.6,47.3,1.42,5.1,Siliciclastic Sedimentary,SS,191.4,109.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0131,1:1,0,4,Ri-Bhoi Block,25.901689,92.816108,12288.1,424.30,22.94,100.26,-0.000603,-0.002636,5.5594,18.4740,10,Tree cover,0.796,33.6,46.7,1.32,5.1,Metamorphic,MT,78.6,933.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0132,1:1,0,2,West Khasi Block,25.215991,91.341498,3599.4,962.33,33.82,133.62,-0.004018,0.000571,4.5902,33.4923,10,Tree cover,0.815,29.0,51.8,1.43,4.8,Siliciclastic Sedimentary,SS,177.0,1005.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0133,1:1,0,3,East Khasi Block,25.194832,91.958082,3804.6,1321.70,26.60,136.68,0.003844,0.000036,5.1047,25.2490,10,Tree cover,0.822,29.6,52.1,1.44,5.2,Siliciclastic Sedimentary,SS,147.0,160.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0134,1:1,0,5,Jaintia Hills Block,25.223094,92.357657,3929.2,1121.86,31.40,38.19,-0.003830,0.000245,4.8022,34.4883,10,Tree cover,0.813,41.8,32.0,1.34,5.5,Carbonate Sedimentary,SC,118.9,4156.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0135,1:1,0,2,West Khasi Block,25.358541,91.444417,3849.0,1109.98,18.41,141.48,-0.001686,0.001986,5.8364,38.8883,10,Tree cover,0.739,25.8,52.0,1.32,4.8,Plutonic Acidic,PA,111.4,2237.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0136,1:1,0,1,Garo Hills Block,25.165175,90.911339,13316.6,353.39,21.44,139.17,-0.000573,0.002041,5.4123,19.6936,10,Tree cover,0.828,30.1,44.4,1.44,5.4,Mixed Sedimentary,SM,31.5,75.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0137,1:1,0,1,Garo Hills Block,25.451149,90.041376,7961.0,39.46,35.51,187.11,-0.000414,0.000317,4.1422,31.3608,10,Tree cover,0.844,22.5,52.8,1.36,5.4,Mixed Sedimentary,SM,252.1,789.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0138,1:1,0,2,West Khasi Block,25.262709,91.586371,582.4,1231.72,31.88,84.70,0.000454,0.001589,4.8350,46.4438,10,Tree cover,0.795,27.4,44.1,1.42,5.2,Siliciclastic Sedimentary,SS,186.3,1045.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0139,1:1,0,2,West Khasi Block,25.634009,91.428339,8761.6,1159.41,30.31,223.78,-0.000034,0.002939,4.1931,39.1964,60,Bare / sparse vegetation,0.248,27.3,46.8,1.29,5.1,Metamorphic,MT,18.3,1265.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0140,1:1,0,2,West Khasi Block,25.165630,91.280082,6080.3,803.46,19.13,117.39,0.001308,-0.001907,5.5988,19.5528,10,Tree cover,0.828,30.1,53.0,1.44,4.8,Siliciclastic Sedimentary,SS,109.4,462.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0141,1:1,0,1,Garo Hills Block,25.226946,90.164295,5919.6,125.86,26.62,141.03,0.000052,-0.002119,5.1939,32.9582,10,Tree cover,0.811,28.7,48.6,1.43,5.2,Mixed Sedimentary,SM,27.6,1101.8,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0142,1:1,0,4,Ri-Bhoi Block,26.003137,92.325153,10587.4,899.22,18.87,35.37,-0.000674,0.002361,5.7544,26.9525,10,Tree cover,0.828,35.2,42.6,1.36,4.8,Metamorphic,MT,211.0,5352.8,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0143,1:1,0,3,East Khasi Block,25.577751,91.920892,1377.4,1745.35,24.56,253.35,0.000261,0.000387,4.6489,22.8671,10,Tree cover,0.737,28.2,40.3,1.31,4.4,Metamorphic,MT,39.6,529.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0144,1:1,0,2,West Khasi Block,25.627876,91.358320,5061.2,1098.88,33.81,230.05,0.000934,0.000059,3.9066,39.6678,10,Tree cover,0.655,27.3,45.3,1.29,5.0,Metamorphic,MT,224.5,5976.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0145,1:1,0,1,Garo Hills Block,25.128331,89.847721,35362.7,37.52,20.80,357.48,0.000550,-0.000136,5.3184,18.0311,10,Tree cover,0.830,30.3,48.5,1.44,5.3,Mixed Sedimentary,SM,77.5,345.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0146,1:1,0,2,West Khasi Block,25.020054,91.565181,15927.1,1051.00,30.93,262.30,0.000735,0.002523,4.1644,40.8285,60,Bare / sparse vegetation,0.163,28.1,44.1,1.43,5.1,Siliciclastic Sedimentary,SS,12.7,525.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0147,1:1,0,4,Ri-Bhoi Block,26.098438,91.895085,2085.3,1043.92,34.58,261.35,0.002687,0.001261,4.1416,58.8155,10,Tree cover,0.820,33.9,39.5,1.38,4.6,Metamorphic,MT,423.7,3010.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0148,1:1,0,3,East Khasi Block,25.447606,91.607041,1562.3,1440.86,35.27,358.62,-0.004994,0.000002,4.1756,32.3959,10,Tree cover,0.845,32.4,43.4,1.36,4.6,Metamorphic,MT,310.8,459.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0149,1:1,0,5,Jaintia Hills Block,25.516769,92.776532,22912.4,559.84,18.34,229.77,-0.000532,0.002346,5.2755,18.1057,10,Tree cover,0.659,30.0,45.9,1.33,5.0,Metamorphic,MT,13.3,5874.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0150,1:1,0,4,Ri-Bhoi Block,25.675928,91.562365,3667.9,1452.11,29.76,258.72,-0.001687,-0.001456,4.3183,49.1167,10,Tree cover,0.669,27.3,45.0,1.28,4.7,Metamorphic,MT,36.3,6448.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0151,1:1,0,5,Jaintia Hills Block,25.590400,92.009978,4538.1,1675.76,17.85,226.93,-0.003714,-0.000734,5.1757,23.2824,10,Tree cover,0.650,27.9,43.7,1.31,4.6,Metamorphic,MT,65.8,2246.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0152,1:1,0,4,Ri-Bhoi Block,25.685781,91.501808,9231.5,1292.40,23.82,224.90,0.004253,-0.000413,4.8209,44.2769,60,Bare / sparse vegetation,0.322,27.3,46.5,1.28,5.1,Metamorphic,MT,15.2,2917.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0153,1:1,0,1,Garo Hills Block,25.948397,90.775609,26199.8,160.55,19.87,135.94,0.001994,-0.000080,5.7922,19.3700,10,Tree cover,0.816,25.2,49.3,1.39,5.3,Mixed Sedimentary,SM,133.8,176.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0154,1:1,0,1,Garo Hills Block,25.072898,90.977378,14624.2,487.47,21.34,296.34,-0.004971,0.000018,5.0675,23.4344,10,Tree cover,0.822,29.6,44.3,1.44,5.3,Mixed Sedimentary,SM,158.3,152.8,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0155,1:1,0,4,Ri-Bhoi Block,25.927556,92.132942,7167.5,1215.59,27.74,123.76,-0.003665,0.000801,5.1790,18.1886,10,Tree cover,0.808,34.3,46.8,1.33,5.1,Metamorphic,MT,186.8,2395.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0156,1:1,0,2,West Khasi Block,25.208672,91.257457,2509.5,771.72,24.48,85.18,0.003797,0.000576,5.3170,27.5702,10,Tree cover,0.818,29.2,53.1,1.43,4.8,Siliciclastic Sedimentary,SS,88.7,47.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0157,1:1,0,1,Garo Hills Block,25.779205,90.683471,15571.3,127.36,16.11,158.85,-0.000909,-0.002454,5.7834,33.5323,10,Tree cover,0.723,30.2,52.6,1.34,5.2,Mixed Sedimentary,SM,70.9,343.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0158,1:1,0,1,Garo Hills Block,25.717296,90.906767,8438.4,510.71,23.84,225.89,-0.001198,-0.001326,4.9233,46.5710,10,Tree cover,0.688,29.9,44.5,1.32,5.4,Mixed Sedimentary,SM,311.5,1405.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0159,1:1,0,4,Ri-Bhoi Block,25.739737,91.193663,4756.0,859.34,17.66,341.74,0.001468,-0.002109,5.5026,38.7581,10,Tree cover,0.700,28.3,39.4,1.28,4.6,Metamorphic,MT,268.8,6683.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0160,1:1,0,2,West Khasi Block,25.105304,91.014336,9924.5,499.18,17.96,335.95,-0.002101,-0.001737,5.4548,19.0218,10,Tree cover,0.828,30.2,45.0,1.44,5.3,Siliciclastic Sedimentary,SS,49.9,56.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0161,1:1,0,4,Ri-Bhoi Block,25.763383,92.200755,6826.3,1306.72,21.12,155.03,-0.000178,-0.002365,5.3197,40.6400,10,Tree cover,0.714,28.9,46.5,1.28,5.1,Metamorphic,MT,189.5,5822.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0162,1:1,0,1,Garo Hills Block,25.119203,90.749439,15544.9,141.23,16.24,188.43,-0.001452,-0.001372,5.6468,18.2277,10,Tree cover,0.830,30.3,50.5,1.44,5.3,Mixed Sedimentary,SM,131.8,305.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
